4456931,BROOKLYN,9,22,0,1,Other_Unknown,SEDAN
4426782,UNKNOWN,5,11,0,0,Other_Unknown,SEDAN
4456194,UNKNOWN,9,0,0,1,Human_Error,STATION WAGON/SPORT UTILITY VEHICLE
4456414,UNKNOWN,9,14,0,1,Distraction,SEDAN
4416914,BROOKLYN,5,7,1,1,Other_Unknown,PICK-UP TRUCK
4425980,UNKNOWN,6,16,1,0,Distraction,STATION WAGON/SPORT UTILITY VEHICLE
4408836,BROOKLYN,4,0,0,0,Human_Error,SEDAN
4487438,QUEENS,12,2,0,0,Distraction,SEDAN
4465873,QUEENS,10,12,0,0,Other_Unknown,SEDAN
4489337,UNKNOWN,12,23,0,0,Distraction,SEDAN
4457715,UNKNOWN,9,21,0,0,Other_Unknown,OTHER
4426590,STATEN ISLAND,6,17,1,1,Other_Unknown,SEDAN
4465987,QUEENS,10,16,1,1,Other_Unknown,SEDAN
4408099,BROOKLYN,4,13,0,1,Distraction,STATION WAGON/SPORT UTILITY VEHICLE
4465626,UNKNOWN,10,2,0,1,Other_Unknown,SEDAN
4488971,UNKNOWN,12,19,0,0,Distraction,STATION WAGON/SPORT UTILITY VEHICLE
4491696,UNKNOWN,12,17,1,0,Other_Unknown,SEDAN
4418399,MANHATTAN,5,14,0,0,Human_Error,SEDAN
4504407,MANHATTAN,2,6,0,1,Other_Unknown,STATION WAGON/SPORT UTILITY VEHICLE
4465927,QUEENS,10,14,0,1,Other_Unknown,STATION WAGON/SPORT UTILITY VEHICLE
4418784,BROOKLYN,5,17,1,0,Other_Unknown,SEDAN
4504062,QUEENS,2,16,1,1,Distraction,SEDAN
4516039,UNKNOWN,4,20,0,1,Other_Unknown,SEDAN
4462241,UNKNOWN,9,15,0,0,Human_Error,STATION WAGON/SPORT UTILITY VEHICLE
4489518,UNKNOWN,12,19,0,1,Distraction,SEDAN
4487792,QUEENS,12,18,1,1,Other_Unknown,UNKNOWN
4420172,QUEENS,5,21,0,1,Distraction,SEDAN
4419639,BROOKLYN,5,11,0,1,Distraction,SEDAN
4466569,QUEENS,10,16,1,0,Vehicle_Fail,SEDAN
4420216,BROOKLYN,5,4,0,0,Distraction,SEDAN
4411916,UNKNOWN,4,16,1,0,Other_Unknown,OTHER
4486109,BRONX,12,6,0,0,Distraction,STATION WAGON/SPORT UTILITY VEHICLE
4490155,QUEENS,12,8,1,0,Human_Error,SEDAN
4429612,BROOKLYN,6,19,0,0,Distraction,SEDAN
4420396,UNKNOWN,5,16,1,0,Distraction,SEDAN
4412226,BROOKLYN,4,3,0,0,Distraction,STATION WAGON/SPORT UTILITY VEHICLE
4462655,QUEENS,9,14,0,0,Human_Error,STATION WAGON/SPORT UTILITY VEHICLE
4412175,MANHATTAN,4,14,0,0,Aggressive_Driving,SEDAN
4566456,UNKNOWN,9,16,1,0,Human_Error,SEDAN
4463060,BROOKLYN,10,22,0,0,Other_Unknown,SEDAN
4412211,MANHATTAN,5,18,1,1,Aggressive_Driving,SEDAN
4420834,UNKNOWN,5,4,0,0,Other_Unknown,BOX TRUCK
4412990,MANHATTAN,4,14,0,0,Road_Conditions,STATION WAGON/SPORT UTILITY VEHICLE
4543114,BROOKLYN,7,0,0,1,Other_Unknown,SEDAN
4412382,BRONX,5,18,1,1,Other_Unknown,SEDAN
4459171,MANHATTAN,9,0,0,1,Other_Unknown,SEDAN
4421190,BRONX,5,17,1,0,Other_Unknown,BIKE
4463030,BROOKLYN,9,23,0,1,Other_Unknown,SEDAN
4458913,BROOKLYN,9,2,0,1,Other_Unknown,SEDAN
4413471,UNKNOWN,5,18,1,1,Human_Error,SEDAN
4413554,QUEENS,5,15,0,1,Other_Unknown,PICK-UP TRUCK
4413555,BRONX,5,16,1,0,Other_Unknown,SEDAN
4493247,BROOKLYN,1,11,0,1,Other_Unknown,SEDAN
4458834,BROOKLYN,9,20,0,1,Distraction,SEDAN
4431277,QUEENS,6,23,0,0,Other_Unknown,SEDAN
4430980,BROOKLYN,6,14,0,0,Distraction,SEDAN
4543531,BROOKLYN,6,15,0,0,Distraction,SEDAN
4422790,BROOKLYN,6,19,0,0,Other_Unknown,SEDAN
4431901,UNKNOWN,6,16,1,0,Distraction,SEDAN
4431398,BRONX,6,15,0,1,Aggressive_Driving,OTHER
4504801,UNKNOWN,2,12,0,0,Distraction,STATION WAGON/SPORT UTILITY VEHICLE
4493736,STATEN ISLAND,1,8,1,0,Road_Conditions,SEDAN
4468929,BROOKLYN,10,13,0,0,Other_Unknown,SEDAN
4516913,BRONX,4,15,0,0,Other_Unknown,TAXI
4432163,QUEENS,6,3,0,1,Other_Unknown,STATION WAGON/SPORT UTILITY VEHICLE
4460374,MANHATTAN,9,11,0,1,Other_Unknown,OTHER
4423892,UNKNOWN,5,21,0,1,Distraction,SEDAN
4493671,BROOKLYN,1,10,0,0,Other_Unknown,STATION WAGON/SPORT UTILITY VEHICLE
4415008,UNKNOWN,5,10,0,0,Other_Unknown,SEDAN
4423909,UNKNOWN,6,9,1,0,Human_Error,STATION WAGON/SPORT UTILITY VEHICLE
4423551,QUEENS,6,4,0,0,Other_Unknown,SEDAN
4464306,UNKNOWN,10,18,1,0,Human_Error,STATION WAGON/SPORT UTILITY VEHICLE
4461230,UNKNOWN,9,21,0,0,Distraction,SEDAN
4460973,STATEN ISLAND,9,7,1,0,Distraction,SEDAN
4416285,UNKNOWN,5,13,0,0,Distraction,OTHER
4407890,BROOKLYN,4,20,0,0,Other_Unknown,PICK-UP TRUCK
4416174,BROOKLYN,5,19,0,0,Human_Error,STATION WAGON/SPORT UTILITY VEHICLE
4456845,UNKNOWN,9,12,0,0,Distraction,SEDAN
4491338,BROOKLYN,12,15,0,0,Other_Unknown,STATION WAGON/SPORT UTILITY VEHICLE
4416696,BROOKLYN,5,17,1,0,Other_Unknown,SEDAN
4416514,MANHATTAN,5,10,0,0,Other_Unknown,SEDAN
4456677,QUEENS,6,10,0,0,Human_Error,SEDAN
4491358,QUEENS,12,16,1,0,Aggressive_Driving,STATION WAGON/SPORT UTILITY VEHICLE
4491318,UNKNOWN,12,0,0,0,Distraction,SEDAN
4491540,STATEN ISLAND,12,20,0,0,Other_Unknown,SEDAN
4465508,UNKNOWN,10,20,0,0,DUI_Drugs,STATION WAGON/SPORT UTILITY VEHICLE
4425246,BROOKLYN,6,10,0,0,Other_Unknown,SEDAN
4417345,BRONX,5,6,0,1,Other_Unknown,SEDAN
4426066,BRONX,6,8,1,0,Other_Unknown,SEDAN
4417675,BROOKLYN,5,12,0,0,Human_Error,SEDAN
4490985,BROOKLYN,12,11,0,0,Other_Unknown,SEDAN
4409395,UNKNOWN,4,18,1,0,Distraction,SEDAN
4489072,BROOKLYN,12,10,0,0,Distraction,SEDAN
4489115,BROOKLYN,12,7,1,0,Human_Error,SEDAN
4457455,BROOKLYN,9,19,0,0,Other_Unknown,STATION WAGON/SPORT UTILITY VEHICLE
4426176,UNKNOWN,6,6,0,1,Other_Unknown,SEDAN
4418183,BRONX,5,17,1,0,Other_Unknown,STATION WAGON/SPORT UTILITY VEHICLE
4418172,UNKNOWN,5,12,0,0,Human_Error,STATION WAGON/SPORT UTILITY VEHICLE
4417959,UNKNOWN,5,21,0,0,Distraction,SEDAN
4461337,QUEENS,9,4,0,1,Distraction,TAXI
4461954,QUEENS,9,20,0,1,Human_Error,SEDAN
4522502,UNKNOWN,4,4,0,1,DUI_Drugs,SEDAN
4465617,BROOKLYN,10,21,0,1,Other_Unknown,E-BIKE
4409886,BROOKLYN,4,0,0,0,Aggressive_Driving,SEDAN
4489553,UNKNOWN,12,1,0,0,Other_Unknown,SEDAN
4461680,BROOKLYN,9,22,0,0,Human_Error,STATION WAGON/SPORT UTILITY VEHICLE
4410385,BRONX,4,11,0,0,Other_Unknown,STATION WAGON/SPORT UTILITY VEHICLE
4504725,BRONX,2,19,0,0,Distraction,SEDAN
4418298,BROOKLYN,5,17,1,0,Other_Unknown,OTHER
4419110,UNKNOWN,5,8,1,0,Human_Error,UNKNOWN
4543090,BRONX,7,4,0,1,DUI_Drugs,SEDAN
4465736,QUEENS,10,12,0,1,Distraction,SEDAN
4418920,QUEENS,5,12,0,0,Human_Error,STATION WAGON/SPORT UTILITY VEHICLE
4410125,BRONX,4,17,1,1,Other_Unknown,TAXI
4428064,BROOKLYN,6,16,1,0,Aggressive_Driving,SEDAN
4410681,BROOKLYN,4,21,0,1,Other_Unknown,SEDAN
4513944,QUEENS,3,16,1,1,Aggressive_Driving,SEDAN
4515895,QUEENS,4,17,1,1,Human_Error,SEDAN
4419837,STATEN ISLAND,5,19,0,0,Other_Unknown,SEDAN
4516568,UNKNOWN,4,15,0,0,Distraction,STATION WAGON/SPORT UTILITY VEHICLE
4516636,UNKNOWN,4,22,0,1,Aggressive_Driving,SEDAN
4428770,BROOKLYN,6,10,0,0,Distraction,OTHER
4411012,UNKNOWN,4,11,0,0,Aggressive_Driving,SEDAN
4541947,QUEENS,6,21,0,0,Human_Error,SEDAN
4458134,BROOKLYN,9,6,0,0,DUI_Drugs,STATION WAGON/SPORT UTILITY VEHICLE
4597869,QUEENS,1,14,0,1,Human_Error,SEDAN
4567365,MANHATTAN,9,15,0,0,Distraction,STATION WAGON/SPORT UTILITY VEHICLE
4488092,UNKNOWN,12,6,0,1,Other_Unknown,SEDAN
4490269,BRONX,12,14,0,0,Other_Unknown,STATION WAGON/SPORT UTILITY VEHICLE
4411880,BRONX,4,22,0,0,Distraction,SEDAN
4462789,UNKNOWN,9,0,0,0,Distraction,SEDAN
4411477,UNKNOWN,4,0,0,0,Other_Unknown,STATION WAGON/SPORT UTILITY VEHICLE
4566627,UNKNOWN,9,21,0,0,Distraction,STATION WAGON/SPORT UTILITY VEHICLE
4522144,BROOKLYN,4,13,0,1,Other_Unknown,SEDAN
4598884,UNKNOWN,1,18,1,0,Other_Unknown,STATION WAGON/SPORT UTILITY VEHICLE
4430212,BROOKLYN,6,18,1,1,Other_Unknown,STATION WAGON/SPORT UTILITY VEHICLE
4492809,QUEENS,1,19,0,0,Aggressive_Driving,SEDAN
4459216,BRONX,9,13,0,1,DUI_Drugs,SEDAN
4421254,UNKNOWN,5,2,0,0,Human_Error,SEDAN
4412768,BROOKLYN,5,20,0,1,Distraction,STATION WAGON/SPORT UTILITY VEHICLE
4493097,BRONX,1,18,1,0,Other_Unknown,SEDAN
4487655,QUEENS,12,4,0,1,Road_Conditions,SEDAN
4487980,UNKNOWN,12,3,0,1,Road_Conditions,STATION WAGON/SPORT UTILITY VEHICLE
4464049,BROOKLYN,9,8,1,0,Distraction,SEDAN
4459256,UNKNOWN,9,13,0,0,Aggressive_Driving,SEDAN
4493510,UNKNOWN,1,21,0,0,Human_Error,SEDAN
4490706,BRONX,12,7,1,0,Other_Unknown,SEDAN
4488168,UNKNOWN,12,8,1,0,Human_Error,OTHER
4414096,UNKNOWN,5,11,0,0,Distraction,SEDAN
4515671,MANHATTAN,3,18,1,0,Distraction,TAXI
4463471,MANHATTAN,10,13,0,1,Distraction,STATION WAGON/SPORT UTILITY VEHICLE
4463961,BROOKLYN,10,18,1,1,Human_Error,SEDAN
4566499,BROOKLYN,9,16,1,0,Distraction,SEDAN
4423432,UNKNOWN,6,19,0,0,Distraction,SEDAN
4415064,BROOKLYN,5,10,0,0,Distraction,MOTORCYCLE
4459527,UNKNOWN,9,12,0,0,Human_Error,OTHER
4459663,BROOKLYN,9,18,1,0,Other_Unknown,SEDAN
4432188,BROOKLYN,6,14,0,0,Distraction,STATION WAGON/SPORT UTILITY VEHICLE
4432589,BROOKLYN,6,18,1,0,Other_Unknown,MOTORCYCLE
4493572,UNKNOWN,1,18,1,0,Other_Unknown,SEDAN
4493882,UNKNOWN,1,14,0,0,Human_Error,OTHER
4493957,UNKNOWN,1,13,0,0,Distraction,SEDAN
4493939,BROOKLYN,1,15,0,0,Other_Unknown,SEDAN
4543945,UNKNOWN,6,17,1,0,Distraction,SEDAN
4566956,BRONX,9,8,1,0,Distraction,STATION WAGON/SPORT UTILITY VEHICLE
4459758,UNKNOWN,9,10,0,0,Human_Error,SEDAN
4424301,UNKNOWN,6,19,0,1,Human_Error,STATION WAGON/SPORT UTILITY VEHICLE
4424906,BROOKLYN,5,17,1,0,Other_Unknown,SEDAN
4416321,UNKNOWN,5,0,0,0,Aggressive_Driving,STATION WAGON/SPORT UTILITY VEHICLE
4455834,UNKNOWN,9,10,0,1,Human_Error,SEDAN
4464795,QUEENS,10,17,1,0,Other_Unknown,SEDAN
4460721,QUEENS,9,16,1,0,Other_Unknown,SEDAN
4489254,UNKNOWN,12,8,1,0,Other_Unknown,SEDAN
4456417,UNKNOWN,9,20,0,1,Distraction,TAXI
4408576,BROOKLYN,4,14,0,1,Other_Unknown,UNKNOWN
4424776,UNKNOWN,6,11,0,0,Human_Error,SEDAN
4490896,UNKNOWN,12,18,1,0,Other_Unknown,SEDAN
4416318,UNKNOWN,5,13,0,0,Other_Unknown,SEDAN
4410228,BRONX,4,8,1,0,Other_Unknown,SEDAN
4426361,UNKNOWN,6,4,0,1,Distraction,STATION WAGON/SPORT UTILITY VEHICLE
4410220,UNKNOWN,4,20,0,0,Distraction,STATION WAGON/SPORT UTILITY VEHICLE
4485693,UNKNOWN,12,18,1,1,Other_Unknown,SEDAN
4487276,BROOKLYN,12,9,1,0,Distraction,PICK-UP TRUCK
